resource_id,network,station,channel,location,phase_time,oneset,polarity,evaluation_mode,evaluation_status,phase_type,azimuth,distance,takeoff_angle,time_residual,time_weight,time_correction
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-7000484051,IU,KEV,BHZ,00,2019-06-23T04:04:05.470,,,manual,,P,10.3407,68.2813,19.1,1.9,1.08,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185414,IM,ILAR,SHZ,F0,2019-06-23T03:58:53.330,,,manual,,P,339.354,27.8063,27.8,1.7,0.82,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185417,IM,IMAR,SHZ,F0,2019-06-23T03:59:18.470,,,manual,,P,336.815,30.6632,27.4,1.5,0.84,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185422,IU,SSPA,BHZ,10,2019-06-23T03:59:54.540,,,manual,,P,73.9015,34.9988,26.8,-0.3,0.88,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185423,IU,TEIG,BHZ,00,2019-06-23T04:00:09.800,,,manual,,P,112.205,36.6399,26.4,0.9,0.89,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185421,HV,HOVE,HHZ,--,2019-06-23T03:59:49.710,,,manual,,P,241.389,34.1976,27.0,1.6,0.87,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185419,HV,TOUO,HHZ,--,2019-06-23T03:59:48.460,,,manual,,P,241.763,33.9291,27.0,2.5,0.87,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185420,PT,KHU,HHZ,--,2019-06-23T03:59:48.810,,,manual,,P,241.332,34.0505,27.0,1.9,0.87,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185409,IM,BCAR,SHZ,F0,2019-06-23T03:58:29.480,,,manual,,P,341.152,25.1047,28.4,2.1,0.77,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185413,AK,CHN,BHZ,--,2019-06-23T03:58:50.960,,,manual,,P,313.782,27.5612,27.9,1.6,0.82,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185418,AT,AKUT,BHZ,--,2019-06-23T03:59:21.530,,,manual,,P,310.697,30.9108,27.4,2.4,0.84,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185411,II,KDAK,BHZ,10,2019-06-23T03:58:30.080,,,manual,,P,323.467,25.2233,28.3,1.7,0.77,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185416,CN,BLKN,HHZ,--,2019-06-23T03:59:03.510,,,manual,,P,25.047,29.1783,27.6,-0.3,0.83,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185412,CN,FCC,BHZ,--,2019-06-23T03:58:40.840,,,manual,,P,35.8237,26.6024,28.1,0.0,0.81,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185415,IU,WVT,BHZ,10,2019-06-23T03:58:58.060,,,manual,,P,86.3911,28.8253,27.7,-2.6,0.83,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185398,IM,TXAR,SHZ,F0,2019-06-23T03:57:38.760,,,manual,,P,116.45,20.1053,34.7,2.4,0.64,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185410,IU,HKT,HHZ,00,2019-06-23T03:58:30.470,,,manual,,P,104.984,25.3537,28.3,1.0,0.78,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185397,TA,S32K,BHZ,--,2019-06-23T03:57:19.850,,,manual,,P,342.278,18.4511,35.1,1.7,0.61,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185402,TA,P33M,BHZ,--,2019-06-23T03:57:45.020,,,manual,,P,347.907,20.6569,34.5,2.6,0.65,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185408,US,EYMN,BHZ,10,2019-06-23T03:58:20.210,,,manual,,P,60.8892,24.6302,28.4,-2.8,0.75,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185399,MX,HPIG,BHZ,--,2019-06-23T03:57:41.980,,,manual,,P,124.998,20.3878,34.6,2.4,0.65,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185403,II,FFC,BHZ,10,2019-06-23T03:57:42.120,,,manual,,P,38.4076,20.7613,34.4,-1.3,0.66,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185407,O2,SMNL,HHZ,--,2019-06-23T03:57:58.460,,,manual,,P,93.8893,22.4324,33.8,-2.9,0.7,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185406,N4,T35B,HHZ,00,2019-06-23T03:57:53.720,,,manual,,P,89.8039,21.9404,34.0,-2.4,0.68,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185404,TX,WTFS,HHZ,00,2019-06-23T03:57:50.510,,,manual,,P,99.2733,21.5845,34.1,-1.8,0.68,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185405,US,AGMN,BHZ,00,2019-06-23T03:57:51.840,,,manual,,P,58.9182,21.7881,34.0,-2.6,0.68,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185400,IU,SLBS,BHZ,10,2019-06-23T03:57:42.460,,,manual,,P,139.488,20.4917,34.5,1.9,0.65,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185401,AT,SKAG,BHZ,--,2019-06-23T03:57:42.440,,,manual,,P,343.755,20.4271,34.6,2.7,0.65,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185396,RV,TONYA,HHZ,--,2019-06-23T03:56:34.090,,,manual,,Pn,15.6736,14.8613,45.5,1.3,0.58,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-7000484034,GE,SUMG,BHZ,10,2019-06-23T04:02:03.910,,,manual,,P,22.7484,50.8972,23.2,-0.2,1.04,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185395,WY,YHL,HHZ,01,2019-06-23T03:55:37.790,,,manual,,Pn,60.383,10.6996,45.6,1.6,0.83,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185392,RV,FAIRA,HHZ,--,2019-06-23T03:56:51.950,,,manual,,P,10.9289,16.246,35.4,-2.0,0.57,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185389,IM,PDAR,SHZ,F0,2019-06-23T03:55:45.550,,,manual,,Pn,72.4227,11.3143,45.6,1.0,0.77,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185391,IU,ANMO,BHZ,10,2019-06-23T03:56:37.690,,,manual,,Pn,104.933,15.1023,45.5,1.6,0.59,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185390,CN,DIB,HHZ,--,2019-06-23T03:56:24.520,,,manual,,Pn,339.421,14.0816,45.5,2.5,0.59,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312059,BK,BRIC,HHZ,00,2019-06-23T03:53:10.840,,,manual,,Pg,117.383,0.348759,77.3,1.1,2.7,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185388,IU,TUC,BHZ,10,2019-06-23T03:56:16.880,,,manual,,Pn,121.878,13.4796,45.5,3.0,0.62,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312804,BK,CVS,HHZ,00,2019-06-23T03:53:39.780,,,manual,,Pn,142.834,2.39777,45.9,-2.4,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312564,BK,DANT,HHZ,00,2019-06-23T03:53:33.940,,,manual,,Pn,88.5604,1.91114,45.9,-1.6,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312214,BK,DCMP,HHZ,00,2019-06-23T03:53:21.900,,,manual,,Pg,137.01,1.093,86.1,-2.0,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312709,BK,HATC,HHZ,00,2019-06-23T03:53:39.490,,,manual,,Pn,75.0152,2.23029,45.9,-0.5,0.0,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-7000484088,CN,BBB,BHZ,--,2019-06-23T03:55:58.900,,,manual,,Pn,348.833,12.2004,45.6,2.5,0.7,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185387,RE,PV13,HHZ,--,2019-06-23T03:55:58.970,,,manual,,Pn,94.987,12.1931,45.6,2.5,0.7,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185386,RE,PV03,HHZ,--,2019-06-23T03:55:58.470,,,manual,,Pn,94.5743,12.1481,45.6,2.6,0.71,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312629,BK,MNRC,HHZ,00,2019-06-23T03:53:35.090,,,manual,,Pn,133.542,2.00027,45.9,-1.7,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312664,BK,MOGU,HHZ,00,2019-06-23T03:53:37.580,,,manual,,Pn,41.808,2.10736,45.9,-0.7,0.0,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185384,RE,PV19,HHZ,--,2019-06-23T03:55:57.080,,,manual,,Pn,94.4448,12.0313,45.6,2.8,0.71,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312769,BK,OAKV,HHZ,00,2019-06-23T03:53:39.350,,,manual,,Pn,140.877,2.3522,45.9,-2.2,0.0,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185381,CI,BLY,BHZ,--,2019-06-23T03:55:30.210,,,manual,,Pn,126.725,10.1686,45.7,1.6,0.88,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312824,BK,QRDG,HHZ,00,2019-06-23T03:53:41.140,,,manual,,Pn,136.291,2.44845,45.9,-1.8,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312849,BK,RUSS,HHZ,00,2019-06-23T03:53:42.760,,,manual,,Pn,131.714,2.55591,45.9,-1.6,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312329,BK,SCOT,HHZ,00,2019-06-23T03:53:29.320,,,manual,,Pn,44.0168,1.56624,45.9,-1.5,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312794,BK,SHEP,HHZ,00,2019-06-23T03:53:41.880,,,manual,,Pn,50.1985,2.3956,45.9,-0.4,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312354,BK,SIGP,HHZ,00,2019-06-23T03:53:29.140,,,manual,,Pn,6.20229,1.60734,45.9,-2.2,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312294,BK,TRIN,HHZ,00,2019-06-23T03:53:27.090,,,manual,,Pn,59.5245,1.40149,45.9,-1.5,0.0,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185382,CI,GLA,BHZ,--,2019-06-23T03:55:33.180,,,manual,,Pn,130.496,10.475,45.6,0.3,0.85,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312219,BK,WEAV,HHZ,00,2019-06-23T03:53:22.600,,,manual,,Pn,64.3952,1.10896,45.9,-2.0,0.0,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185383,CN,LLLB,HHZ,--,2019-06-23T03:55:34.000,,,manual,,Pn,8.50363,10.4741,45.6,1.1,0.85,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185376,II,PFO,BHZ,10,2019-06-23T03:55:14.560,,,manual,,Pn,134.193,9.14255,45.7,-0.2,0.97,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185378,BC,CBX,HHZ,--,2019-06-23T03:55:26.530,,,manual,,Pn,139.835,10.0497,45.7,-0.6,0.89,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185375,IW,PLID,BHZ,00,2019-06-23T03:54:58.090,,,manual,,Pn,49.0675,7.77834,45.8,1.9,0.9,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185372,UW,IZEE,HHZ,--,2019-06-23T03:54:21.140,,,manual,,Pn,41.538,5.2129,45.9,0.2,0.84,
quakeml:us.anss.org/pick/600044rh/us_3231_bpid-6000185370,IU,COR,BHZ,10,2019-06-23T03:54:09.830,,,manual,,Pn,9.37363,4.37181,45.9,0.6,0.9,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312809,WR,KPK,EHZ,--,2019-06-23T03:53:40.540,,,manual,,Pn,105.694,2.4038,45.9,-1.8,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312884,WR,HUF,EHZ,--,2019-06-23T03:53:45.480,,,manual,,Pn,93.8979,2.62728,45.9,-0.1,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312134,PB,B935,EHZ,--,2019-06-23T03:53:15.620,,,manual,,Pg,69.5101,0.592081,81.3,1.2,2.08,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312139,PB,B934,EHZ,--,2019-06-23T03:53:15.620,,,manual,,Pg,132.321,0.634039,81.8,0.5,2.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312044,PB,B933,EHZ,--,2019-06-23T03:53:10.060,,,manual,,Pg,129.923,0.331554,76.9,0.6,2.76,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312069,PB,B049,EHZ,--,2019-06-23T03:53:11.030,,,manual,,Pg,95.4285,0.369558,77.7,0.9,2.63,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109311979,PB,B047,EHZ,--,2019-06-23T03:53:06.030,,,manual,,Pg,103.059,0.101351,48.1,0.6,3.88,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312024,PB,B045,EHZ,--,2019-06-23T03:53:09.190,,,manual,,Pg,54.9413,0.283281,75.5,0.6,2.94,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312669,PB,B040,EHZ,--,2019-06-23T03:53:37.510,,,manual,,Pn,41.8062,2.10744,45.9,-0.8,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312434,PB,B039,EHZ,--,2019-06-23T03:53:33.100,,,manual,,Pn,48.5246,1.82111,45.9,-1.2,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312754,PB,B036,EHZ,--,2019-06-23T03:53:40.030,,,manual,,Pn,16.9155,2.33497,45.9,-1.3,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312749,PB,B035,EHZ,--,2019-06-23T03:53:39.980,,,manual,,Pn,16.903,2.3324,45.9,-1.3,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312689,NC,OSU,EHZ,--,2019-06-23T03:53:36.240,,,manual,,Pn,117.188,2.13547,45.9,-2.3,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312694,NC,OGO,EHZ,--,2019-06-23T03:53:36.560,,,manual,,Pn,105.818,2.15588,45.9,-2.3,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312349,NC,GCK,EHZ,--,2019-06-23T03:53:30.310,,,manual,,Pn,116.35,1.60804,45.9,-1.0,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312424,NC,GFC,EHZ,--,2019-06-23T03:53:32.920,,,manual,,Pn,120.75,1.81529,45.9,-1.2,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312544,NC,GGPB,EHZ,--,2019-06-23T03:53:32.970,,,manual,,Pn,142.783,1.88097,45.9,-2.2,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312324,NC,GGU,EHZ,--,2019-06-23T03:53:27.830,,,manual,,Pn,156.086,1.54511,45.9,-2.7,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312534,NC,GHC,EHZ,--,2019-06-23T03:53:32.420,,,manual,,Pn,152.505,1.87136,45.9,-2.6,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312359,NC,GHGB,EHZ,01,2019-06-23T03:53:29.330,,,manual,,Pn,134.657,1.61492,45.9,-2.2,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312259,NC,GMR,EHZ,01,2019-06-23T03:53:24.640,,,manual,,Pn,150.316,1.30742,45.9,-2.6,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312254,NC,GRO,EHZ,--,2019-06-23T03:53:25.690,,,manual,,Pn,105.387,1.29946,45.9,-1.5,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312459,NC,GRT,EHZ,01,2019-06-23T03:53:32.120,,,manual,,Pn,136.124,1.83331,45.9,-2.4,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312334,NC,GSN,EHZ,01,2019-06-23T03:53:28.770,,,manual,,Pn,146.913,1.5827,45.9,-2.3,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312204,NC,GTC,EHZ,--,2019-06-23T03:53:21.200,,,manual,,Pg,146.453,1.04462,85.9,-1.8,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312284,NC,GVV,EHZ,--,2019-06-23T03:53:26.130,,,manual,,Pn,111.228,1.34329,45.9,-1.7,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312269,NC,GWR,EHZ,01,2019-06-23T03:53:24.990,,,manual,,Pn,143.832,1.31555,45.9,-2.4,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312624,NC,OCR,EHZ,--,2019-06-23T03:53:34.940,,,manual,,Pn,100.881,1.9971,45.9,-1.8,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312764,NC,NTR,EHZ,--,2019-06-23T03:53:38.800,,,manual,,Pn,149.653,2.34127,45.9,-2.6,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312839,NC,NOLB,EHZ,--,2019-06-23T03:53:41.380,,,manual,,Pn,151.837,2.51585,45.9,-2.4,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312894,NC,NMK,EHZ,01,2019-06-23T03:53:44.190,,,manual,,Pn,138.433,2.63033,45.9,-1.2,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312784,NC,NMB,EHZ,01,2019-06-23T03:53:40.490,,,manual,,Pn,128.684,2.37449,45.9,-1.4,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312844,NC,NHC,EHZ,--,2019-06-23T03:53:42.190,,,manual,,Pn,143.077,2.54761,45.9,-2.0,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312674,NC,NFV,EHZ,--,2019-06-23T03:53:35.720,,,manual,,Pn,148.446,2.10617,45.9,-2.4,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312714,NC,NEA,EHZ,--,2019-06-23T03:53:37.280,,,manual,,Pn,151.327,2.22584,45.9,-2.5,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312854,NC,NAD,EHZ,01,2019-06-23T03:53:43.360,,,manual,,Pn,134.336,2.55762,45.9,-1.0,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312454,NC,LWH,EHZ,--,2019-06-23T03:53:33.050,,,manual,,Pn,77.652,1.83169,45.9,-1.4,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312244,NC,LVR,EHZ,--,2019-06-23T03:53:25.710,,,manual,,Pn,100.09,1.26928,45.9,-1.1,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312744,NC,LTI,EHZ,--,2019-06-23T03:53:40.450,,,manual,,Pn,66.2081,2.31909,45.9,-0.8,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312374,NC,LTC,EHZ,02,2019-06-23T03:53:31.010,,,manual,,Pn,91.534,1.66597,45.9,-1.1,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312404,NC,LSH,EHZ,03,2019-06-23T03:53:32.770,,,manual,,Pn,72.5106,1.79957,45.9,-1.3,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312194,NC,KBN,EHZ,--,2019-06-23T03:53:20.590,,,manual,,Pg,113.817,0.929534,84.9,-0.2,0.0,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312089,NC,KCR,EHZ,02,2019-06-23T03:53:11.720,,,manual,,Pg,67.2277,0.397148,78.3,1.0,2.55,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109311999,NC,KCT,HHZ,--,2019-06-23T03:53:07.970,,,manual,,Pg,351.999,0.203871,67.8,0.8,3.28,
quakeml:us.anss.org/pick/600044rh/nc_2173_quakeml:nc.anss.org/arrival/nc/109312189,NC,KFP,EHZ,--,2019-06-23T03:53:19.870,,,manual,,Pg,133.014,0.924278,84.8,-0.8,0.0,
